snumat-id,formula,HSE,GGA
SM-17295,Au2Ge8K6,1.240362,0.807175
SM-17296,Au2Ge8Rb6,1.310809999999999,0.905669
SM-17297,Au4Te4I4,1.530521,1.001674
SM-266,Au4I4,1.33036,0.644085
SM-11056,Au2K10I4O4,3.140855,1.889185
SM-17298,Au4K4I12,1.114714,0.685931
SM-18029,Au2Rb2I6,1.0245900000000001,0.6630809999999999
SM-11057,Au1I4O12K1,3.432388,2.205012
SM-18291,K1Au1I4O12,3.5672889999999993,2.273269
SM-17299,Au4I16K4,1.246411,0.58897
SM-16091,Au2I8Li2,1.246311,0.665501
SM-13659,Na1Au1I4O12,3.41796,2.206782999999999
SM-16147,Na2Au2I8O24,3.271718999999999,2.023751
SM-18391,Rb1Au1I4O12,3.54109,2.24043
SM-11058,K2Au2N8O24,3.634217,2.162459
SM-11059,Au2Na4K2O4,3.473534,2.113748
SM-3009,K1Au1O2,2.726739,1.120963
SM-11060,Au2S4O16K2,2.935392,1.569846
SM-11061,Au2Se6P2K2,1.770042,0.9314669999999999
SM-11062,Au2K2S14P4,2.50753,1.590255
SM-18031,K2Au2S2,2.993937,2.035948
SM-17300,K4Au4S20,2.691395,1.762406
SM-19938,K2Au2Se2,2.726365,1.802508
SM-13661,Au2Se4K2,1.6814040000000001,0.9037160000000001
SM-17301,Au4Se20K4,1.795356999999999,1.05729
SM-11063,Au2K4S8P2,2.274541,1.337492
SM-16233,Au2P2K4,1.527938,0.9278679999999999
SM-13662,Au2Sb2K4,1.518770999999999,0.9821989999999999
SM-3010,K3Au1O1,1.453293,0.49172099999999996
SM-13327,Au2Se16K6P4,2.037549,1.178519
SM-18299,Au2Se26K6,1.374309,0.6979040000000001
SM-18032,K6Au2Se4,3.001868,2.041143
SM-17303,Au2K6Sn8,0.34322600000000003,0.220214
SM-17304,K10Au2P4,1.089631,0.473054
SM-2463,Au4La4O12,3.410112,1.828872
SM-11064,La4Au2P4O2,0.222347,0.0
SM-11065,La4Li1Au1O8,3.223791,1.731596
SM-11067,Au1S4O14Li1,3.487422,2.076122
SM-16243,Au4S4Li4,2.183416,1.423682
SM-18033,Li4Au4S4,2.21018,1.432506
SM-2543,Li12Au4O12,3.453556,1.966815
SM-16081,Li6Au2S4,2.916922,2.059993
SM-14759,Lu1Au1Sn1,0.105647,0.0
SM-18487,Au2Rb2N24,2.650955,1.576077
SM-18242,Au2N10O28,3.289021,1.357813
SM-15683,Au2S8O28Na2,3.457556999999999,1.989009
SM-20400,Na2Au2O4,2.6013319999999998,0.999177
SM-11068,Au2O16S4Na2,3.299906,1.834274
SM-17305,Au4Se8Na4,1.5796009999999991,0.923284
SM-17306,Na2Au2Te2,0.018523,0.0
SM-11069,Au2Rb2O4Na4,3.547528,2.152498
SM-18039,Na4Au2Sb2,0.7887639999999999,0.37299899999999997
SM-2464,Au4Na12O8,3.078395,1.924461
SM-18041,Na6Au2S4,3.428259,2.383072
SM-18488,Na10Au2Se24,1.685916,1.023023
SM-3012,Au4Rb4O4,2.729075,1.425462
SM-3008,Rb3Au1O1,0.980242,0.067811
SM-20401,Rb2Au2O4,3.146289,1.539092
SM-4530,Au2Sc2O4,3.054355,1.7940749999999999
SM-3875,Au2Y2O4,3.708513,2.678867
SM-16050,Au2P2O8,3.315397,1.764851
SM-11070,Au1S2Rb1O8,3.2457759999999998,1.849617
SM-11071,Au1Se2O8Rb1,3.010188,1.48912
SM-11072,Au2P2Tl4S8,1.94791,1.112303
SM-15999,Au2P2S8,2.045965,1.168423
SM-11073,Tl2Au2P2Se6,1.685198,0.8699600000000001
SM-17308,Au2Rb6Pb8,0.696387,0.40629699999999996
SM-16210,Rb2Au2S2,2.895316,1.944396
SM-19939,Rb2Au2Se2,2.6337829999999998,1.7242709999999999
SM-18044,Rb2Au2Te2,1.704513,1.043368
SM-11074,Au4Sb4S16Rb8,2.179053,1.295344
SM-17310,Au2Rb6Sn8,0.8682639999999999,0.578688
SM-18048,Sc1Au1Sn1,0.293578,0.133332
SM-2291,Ba4Au8F48,3.236834,1.312852
SM-1811,Ba2Au4F16,4.521498,2.560197
SM-11075,Au2Ba1O16S4,3.384257,1.921568
SM-2466,Ba2Au4O8,3.00338,1.541274
SM-15085,Au4Ba2P8,0.724699999999999,0.23797800000000002
SM-15661,Au4C12N8Sn2H12,3.224462,2.301869
SM-2292,Ca1Au2F12,3.632215,1.666213
SM-2467,Ca2Au4O8,3.238403,1.737274
SM-1812,Cd2Au4F16,3.718301,1.829518
SM-1813,Cs4Au8F28,3.77274,1.852036
SM-11076,Au4Cs4Sn2S8,3.035458,1.958539
SM-1814,Hg4Au8F48,3.433077,1.533895
SM-11077,Au2Xe2F19Sb3,1.307567,0.856352
SM-1815,Hg2Au4F16,3.414239,1.599589
SM-1816,Au4Mg2F16,3.944396,2.010805
SM-18489,Ni2Au4F16,3.567521,1.761301
SM-2137,Pd2Au4F16,2.945376,0.719501
SM-2410,Au4Zn2F16,3.646232,1.708034
SM-12986,Au4I2K12Na2O16,3.190362,1.8613659999999999
SM-11078,Au4Sn2K4S8,2.539877,1.5749389999999999
SM-20402,Au4Se6O20,2.568096,1.106781
SM-18293,Au4Se8O22,2.859101,1.612117
SM-1011,Au4O6,2.330739,0.8892089999999999
SM-2468,Sr2Au4O8,3.160557,1.6563459999999999
SM-3013,Au4Se4O14,2.8495719999999998,1.311427
SM-3014,Au2Sr5O8,2.852288,1.361571
SM-638,Au8P12,0.139757,0.0
SM-464,Au4S2,3.011456,2.009329
SM-12987,Na2Cs4Au6C12N12,3.469974,2.419078
SM-12988,Au3Ni1K1N6C6,3.306927,2.351288
SM-15459,Rb6Au6Cl16,1.4349939999999999,0.8569
SM-17312,Cs1Au3S2,3.050077,2.241497
SM-17313,Cs1Au3Se2,3.054615,2.242462
SM-2293,La2Au6F24,4.237798,2.081249
SM-2138,Au6F36Sb4,2.106854,0.12722
SM-889,Au6F16,2.6710979999999998,0.567693
SM-15041,Na8Au24Ge8,0.094627,0.040562
SM-17314,Au3Sb2K3,1.603202,1.104767
SM-14979,La6Au6Sb8,0.9094239999999991,0.579157
SM-14619,Lu6Au6Sb8,1.000350999999999,0.562883999999999
SM-15790,Na8Au24Si8,0.16515500000000002,0.021943
SM-14926,Au6Rb10O4,1.798625,0.7252700000000001
SM-17315,Au6Sn2P14,0.444642,0.0
SM-19940,Rb1Au3Se2,2.656106,1.837233
SM-17316,Au3Sb2Rb3,1.715336,1.194038
SM-14405,Y6Au6Sb8,0.960002,0.593596999999999
SM-11079,Au8Cd2K4S8,2.9504989999999998,2.024458
SM-526,Au4Cl8,1.6340219999999999,0.942917
SM-17317,Au8Tl4S6,1.673233999999999,1.073826
SM-15957,Au5Cs7O2,1.8160649999999992,0.7678629999999991
SM-3759,Au5Rb7O2,1.565381,0.559758
SM-17318,Cs4Au6S5,3.150565,2.302113
SM-17319,K8Au12S10,2.458233,1.5289059999999999
SM-17320,Rb8Au12S10,2.571088,1.6431529999999999
SM-17321,Au7P10I1,1.087939999999999,0.495531
SM-13669,Au7P10I1,1.004751999999999,0.44564200000000004
SM-3928,B1Ga3N4,3.54587,2.266802
SM-19127,B2N2,5.636532,4.294329
SM-841,B20F24,4.528249,3.289313
SM-16487,Mg2C4B24,2.947924,2.14566
SM-19128,B12C3,2.486434,1.506964
SM-6191,Ni1B12,0.8624729999999999,0.46191099999999996
SM-629,B12P2,3.44227,2.476388
SM-13671,C4B26Li2,3.4033469999999992,2.558192
SM-5164,B30Na2,0.572054,0.0
SM-842,B34F54,3.92806,2.584042
SM-11081,Bi2Ba2S8B2,2.6438639999999998,1.914521
SM-11082,Ba4S12B4Li4,3.116245,2.143491
SM-11083,Ba4Sb4B4S16,3.118859,2.344615
SM-13672,Ba4B2O6Br2,4.739214,3.3341719999999992
SM-11084,Zr6Cl17Ba2B1,1.740802,1.076435
SM-4161,Ba6P2O6B2,2.20948,1.377845
SM-13673,Cs1B1Be2O3F2,7.648422999999999,5.948987
SM-13674,Cs1F2O3Be2B1,7.7012529999999995,5.98345
SM-13675,B2Be4O6F2,8.095935,6.342130999999999
SM-13676,B2Be4O6F2,8.096962999999999,6.342143999999999
SM-13677,K1F2O3B1Be2,7.8290489999999995,6.0444
SM-13678,K1B1Be2O3F2,7.729937,5.969564
SM-13679,Rb2Be4B2O6F4,7.666955,5.904683
SM-13680,Rb1F2B1O3Be2,7.676974,5.913578
SM-4148,Pb4Bi4B4O16,3.7632339999999997,2.742555
SM-4048,Pb4Bi4O16B4,3.839148,2.787208
SM-11085,Sr2B1N2Br1,3.505882,2.407021
SM-12990,Br8Cl12P4N4B4,4.331217,2.944585
SM-11088,I12Br12P4B4,2.9268739999999998,1.915876
SM-11089,P8S6B2Br6,3.663923,2.640626
SM-5166,B2Br6,5.092757,3.766275
SM-17322,Br24P4B4,3.925202,2.692765
SM-12991,Ca12Cl8C4B4N4,3.15312,2.158896
SM-12992,Sr12Cl8C4B4N4,2.811273,1.93811
SM-18490,Li2B2C2,1.631329,0.828458
SM-13681,Li2B2F4C4O8,5.525023,3.704383
SM-13682,F8N10H12C4B2,5.6892000000000005,4.3041800000000014
SM-4001,N2B2C4,3.302521,2.089426
SM-4002,N2B2C4,3.301016,2.088053
SM-20403,N1B1C2,2.73063,1.64489
SM-4038,C20N6B6,0.665159,0.24617499999999998
SM-18444,F8N2C6B2H20,9.821159,7.620024
SM-13683,N1C3B1H12,7.61386,6.226490999999999
SM-11091,K4B2C6N6,3.434521,2.454922
SM-13684,Cr2F10B2N4C8H12,4.461728,3.282707
SM-13685,Ca4O12B4H4,6.797116,5.12228
SM-11092,Ca8F4N8B4,4.126163,2.969062
SM-3968,Ca3B1N3,1.253422,0.5624819999999999
SM-11093,Cd4Cs4B4O12,3.23732,1.680984
SM-13686,Cd2B2Li2O6,4.047647,2.415153
SM-11094,Cd3B3O9Li3,3.7373089999999998,2.123389
SM-13687,Cu2Cl2B2O8H8,3.447303,1.478966
SM-11095,Cl2O4F8B2,3.822364,1.997817
SM-11096,Sr8Cl4N8B4,3.848053,2.757595
SM-486,B2Cl6,6.224006,4.70514
SM-11097,Fe4Co4B4O16,2.095114,1.166901
SM-18966,Co8Fe4O20B4,2.167551,1.020304
SM-4690,Cr2B2O6,3.738283,2.098716
SM-20143,Pb4Cr4B4O16,3.328646,2.1384279999999998
SM-13688,Cr4P6B2O24,4.765198,3.055099
SM-4666,Cr12B4O24,3.087599,1.404756
SM-17458,Cs4Se12B4,2.623395,1.616093
SM-17323,Cs6P4B2,2.443949,1.764761
SM-17324,Cs12S12B4,3.529534999999999,2.512959
SM-19941,Cu2B2S4,2.750642,1.954799
SM-11098,Sr8F4N8B4,3.668372,2.60323
SM-11099,Pb12B4O16F4,3.232053,2.211115
SM-18253,Mg6B2O6F6,7.368485,5.449495000000001
SM-957,B8F24,10.522191,8.165145
SM-956,B8F24,10.535985,8.178104
SM-18437,S3N3H2B1F4,1.03451,0.8907539999999999
SM-11100,F16B4O8N4,5.368633,2.999151
SM-18067,Fe2B2O6,3.534261,2.216142
SM-18119,Pb4Fe4B4O16,3.484274,2.404852
SM-11101,Fe4P6O24B2,4.016504,2.569022
SM-7652,Fe12B4O24,3.2930800000000002,1.956664
SM-18333,Ga2P4Na2O20B2H6,5.459705,3.559912
SM-11102,Li1B1Ge1O4,4.383877,2.523743
SM-13690,Ge6O16B2N2H8,4.707327999999999,2.885582
SM-18206,B8O16H16,6.374635,4.699418
SM-15721,In2P4Na2O20B2H6,5.883533,3.967816
SM-6079,B4H12,6.706451,5.133896
SM-7653,K4B4H16,2.136845,1.165191
SM-18455,Na4O16B4H16,7.0997959999999996,5.227104000000001
SM-4035,B2N2H12,5.610671,4.888804
SM-3955,B2N2H16,6.86109,5.52986
SM-11103,Sr8I4N8B4,3.612717,2.550596
SM-184,I6B2,3.603531,2.569204
SM-2470,In6O18B6,4.24413,2.54459
SM-11104,Na2K1N2B1,2.988832,1.8945239999999999
SM-11105,K2Na4B2O6,4.576751,2.957202
SM-17325,K6S12B6,3.8073639999999997,2.729172
SM-11106,K4Na2P4B2,2.515983,1.811311
SM-4090,Sb8K6B2O26,3.497763,1.885484
SM-15946,K6P4B2,2.345078,1.665719
SM-15952,K12S12B4,3.764047,2.685765
SM-14590,La6B6N12,3.293663999999999,2.172052
SM-13692,La3Si3B3O15,7.059049,4.294118000000001
SM-18205,La3Si3B3O15,7.056425000000001,4.295437
SM-4122,La12O12N8B4,2.15246,1.193137
SM-11107,La12O12N6B2,2.090934,1.106505
SM-11108,Mn3B3O9Li3,3.924501,2.635879
SM-11109,Sr4S12B4Li4,3.44892,2.386337
SM-17326,Li8B8Si16,1.650665,1.13541
SM-3969,Mg6N6B2,2.503222,1.400351
SM-11110,Pb4Mn4B4O16,1.654766,0.567353
SM-19137,B4N4,6.040539,4.721921
SM-19138,B4N4,7.204422,5.68196
SM-19139,B4N4,2.671721,1.540231
SM-19140,B4N4,4.810216,3.509362
SM-19141,B2N2,5.763681,4.427556
SM-19142,B3N3,1.921114,0.802453
SM-1341,B1N1,3.709178,2.560275
SM-19143,B2N2,6.487526,5.142107
SM-1339,B2N2,5.47256,4.145835
SM-1340,B1N1,5.760974,4.424409
SM-1356,N2B2,0.514794,0.529297
SM-5174,B2N2,6.565391,5.216126
SM-1345,B2N2,4.689021,3.402755
SM-17327,Na12B4N8,2.82153,1.742243
SM-17328,Na6S12B6,3.497395999999999,2.462787
SM-11111,Rb2Na4B2O6,4.733369,3.094148
SM-14672,Na12B4O12,4.776948,3.121383
SM-17329,Na6S6B2,3.6550380000000002,2.556167
SM-13329,Ni16Nb8O48B8,4.069008,3.079327
SM-2474,Nb2B2O8,4.115337,2.628821
SM-4162,Sr6P2B2O6,2.9450279999999998,2.08615
SM-3015,Tl6B2O6,2.086204,1.263654
SM-19942,V2B2O6,2.67598,1.654083
SM-16190,B1P1S4,3.257739,2.098655
SM-639,B1P1,1.973924,1.235905
SM-788,B2P2,1.731758,1.048291
SM-17330,Rb6P4B2,2.304322,1.622366
SM-17331,Rb6S12B6,3.891261,2.807025
SM-16494,Rb4Se12B4,2.488254,1.492367
SM-17332,Rb12S12B4,3.651901,2.622503
SM-16495,Tl6S12B6,2.476916,1.7264519999999999
SM-16496,Tl6S6B2,1.650128,1.087843
SM-16140,Tl2Se6B2,1.685612,0.852864
SM-17333,Tl6Se6B2,1.576114,1.036489
SM-11112,Ba2Cu2B4O10,3.728882,1.653041
SM-13693,Ba2Hf2B4O12,6.524745,4.770865
SM-11113,Ba1Ti1B2O6,3.853531,2.277348
SM-15760,Ba2S8B4,3.665619,2.6723529999999998
SM-19943,Ba2Se12B4,2.528031,1.6011469999999999
SM-18234,Cd1Ba2B2O6,4.790811,3.079031999999999
SM-3932,Ba12B8N16,3.537333,2.523699
SM-11114,Ba3Ti3B2O12,3.372639,2.034423
SM-4123,Ba8N8B4O2,3.848705,2.815286
SM-15405,B8C8Be4,1.114345,0.20786999999999903
SM-18495,Ca2K2Be4B4O12F2,7.025251000000001,5.256318
SM-13694,Sr2K2B4Be4O12F2,6.641469000000001,4.899457
SM-4101,Sr6Bi12B12O42,3.8812189999999998,2.794704
SM-4102,Bi8Zn4O28B8,3.630702,2.537999
SM-18496,Ca2C4B4,1.03819,0.460825999999999
SM-18430,Mg2B4C4,2.153498,1.2577990000000001
SM-17334,Mg8B16C16,1.905114,1.018841
SM-11123,Cu1B2C8N8,4.593719,2.484428
SM-13696,Hg1N8B2C8,6.380966,4.561948
SM-4128,Ca1Sn1B2O6,5.529825,3.766657
SM-13697,Cd2B4H16,5.130492,3.707474999999999
SM-2480,Cd4B4O10,4.135458,2.434032
SM-3289,Cd4B4O10,4.161087,2.461803
SM-17337,Cd6B4O12,3.193654,1.590864
SM-2481,Cd6B4O12,3.063862,1.445896
SM-487,Cl16B8,4.131339,2.79076
SM-18149,Co4O16B8,4.452521999999999,2.639487
SM-15479,Co4B4O10,4.346667,2.575923
SM-18370,Co6O12B4,4.065352,2.013326
SM-11126,Pb4Cu2B4O12,3.392847,1.559269
SM-11127,Sr4Cu2B4O12,3.57785,1.508966
SM-13330,Sr2Cu4B4O12,3.64026,1.547116
SM-11128,Sr2Cu4B4O12,3.657776,1.546543
SM-11129,Sr2Cu4B4O12,3.642684,1.545314
SM-11130,Sr2Cu4B4O12,3.657679,1.546472
SM-843,B4F8,6.783174,4.872491
SM-3876,Fe4O16B8,3.18469,2.810311
SM-11133,Fe6K6O21B6,4.443747,2.875955
SM-15532,Fe4O10B4,3.516822,2.959076
SM-13703,N4B4Na2Li2H20,5.564237,4.096051
SM-13704,Mg2B4H16,6.674404,5.435458
SM-13705,Mn2B4H16,5.386055,4.433354
SM-2483,Hg6B4O12,3.576992,2.371501
SM-13706,K2Sb2B4O12,4.517202,2.79053
SM-13707,Zr1K2O6B2,5.22988,3.463857
SM-17338,S14K4B4,3.720739,2.509638
SM-17339,Se14K4B4,2.6343829999999993,1.6298059999999999
SM-11144,K3Nb3B2O12,3.211856,1.86739
SM-11145,K3Nb3O12B2,3.640194,2.243524
SM-11146,K3Ta3B2O12,3.998107,2.662993
SM-15780,S10B4Li4,3.395574,2.346836
SM-15829,Se10B4Li4,2.428754,1.598182
SM-19030,Lu4Te2Na4O20B4,4.431595,2.84761
SM-11148,O20Mg6Mn6B4,1.558339,0.5862539999999999
SM-4083,Mn2Sn2B4O12,3.961015,2.754372
SM-15453,Mn12B8O24,4.225276000000001,3.000507
SM-12993,Y4Te2Na4O20B4,4.453641,2.907144
SM-15804,S20Na8B8,3.645695999999999,2.5202
SM-15810,Se14Na4B4,2.430042,1.473463
SM-4827,Ni4O16B8,4.8681600000000005,3.684417999999999
SM-4830,Ni6O12B4,3.985909,3.14821
SM-1248,O9B6,8.271057,6.275606
SM-20331,B4O6,10.348116,8.334105
SM-20332,B6O9,8.572686,6.562169
SM-15736,Pb6B6O15,3.8281989999999992,2.731967
SM-15801,Rb4Se14B4,2.7152689999999993,1.700963
SM-467,B16S24,3.317452,2.338541
SM-14344,Sr3S12B6,3.942414,2.897317999999999
SM-14511,Sr4S16B8,3.82835,2.804132999999999
SM-18175,Sr6S12B4,3.311553,2.302626
SM-13709,Tl4Se14B4,2.101559,1.250415
SM-11150,Ba2S12B6Li2,3.852055,2.7934
SM-11151,Na1Ba4N6B3,3.103493,2.068366
SM-4103,Bi2Cd8O20B6,3.483629,2.211878
SM-13711,Bi1B3O6,5.147045,3.968781999999999
SM-11152,B3Ca4N6Li1,3.291893,2.209524
SM-3933,B3N3Cl6,4.2478,2.702287
SM-16067,Cs2Sr2B6H24,7.223882,5.878289
SM-11153,Cs2Zn8B6O18,4.965565,3.567199
SM-11154,Cu4O28B12Li12,4.256836,2.079822
SM-13713,Y2B6D24,5.864014000000001,4.516678
SM-3951,N2B6H24,6.773887,5.4415379999999995
SM-13714,B6H30N2Y2,5.929290999999999,4.596995
SM-13715,Zn8B3O14H3,4.434277,3.191678
SM-5195,B12H20,4.783506,3.703941
SM-13716,Na2B6H16,6.963348,5.68759
SM-13717,Na2B6H16,6.360742999999999,5.138517999999999
SM-11155,Zn8K2O18B6,4.87848,3.476989
SM-11156,Li1Sr4N6B3,3.173982,2.087891
SM-11157,Li2Sr2S12B6,3.938418,2.8726979999999998
SM-11158,Na1Sr4B3N6,3.06186,1.9873239999999999
SM-11159,Rb2Zn8B6O18,4.884085,3.48062
SM-16247,Bi2O18B8H6,5.482347,4.215085
SM-18968,Bi2Cu5B4O14,3.025051,1.056419
SM-19144,B12C3,2.488397,1.5087519999999999
SM-488,B8Cl8,4.197987,3.109481
SM-15538,Y4Cr4B16,0.606368999999999,0.16309199999999902
SM-12994,Li8Pb8Cu4B16O40,3.947817,1.941246
SM-11160,Cu2O20B8Li12,4.138991,2.019762
SM-4163,Li6Cu1B4O10,4.032978,1.912296
SM-11161,Cu2Lu4B8O20,3.680759,1.648458
SM-13718,Zr1B4H16,6.301959,5.159096
SM-2492,Hg2B8O14,3.556534,1.967995
SM-6211,Mg4B16,0.706402,0.390426
SM-14409,Y4Mo4B16,0.649371,0.235051999999999
SM-4825,Ni4O28B16,4.796073,3.537989
SM-13720,W4Y4B16,0.457842,0.203848999999999
SM-13331,Cu2Lu2B10O20,4.196962,2.018804
SM-6214,B5H9,6.718347,5.533532
SM-6958,Ba1B6,0.38303299999999996,0.0
SM-18185,C2B12Li2,2.085419,1.3965670000000001
SM-15021,Cs2B12I12N2C4H6,2.779872,1.804103
SM-5202,Ca1B6,0.44879199999999997,0.0
SM-17343,Co4O13B6,4.819703,2.991987
SM-15222,Cr1B6H16,3.109962,2.064398
SM-12995,K4O4N2B12H10,2.441431,1.676663
SM-13721,Si4Li4B24,2.414797999999999,1.709800999999999
SM-11163,B6O12Zn4Se1,6.274648,5.018351
SM-1210,B12O2,2.796231,1.8763
SM-630,B12P2,3.448451,2.482265
SM-6216,Si1B6,0.43491799999999997,0.082471
SM-5204,Sr1B6,0.47336799999999996,0.0
SM-6218,Mg4B28,2.1383739999999998,1.454944
SM-527,B32Cl32,1.559609,0.810847
SM-269,S32B16,3.6477209999999998,2.55024
SM-3970,Mg2N2B18,2.362456,1.6733069999999999
SM-3814,Ba4Ru24O48,0.024505,0.0
SM-18184,Ba11Cd6Sb12,0.7040149999999991,0.1617
SM-1690,Sb20Ba22,0.02219,0.0
SM-3971,Ba2N4Be4,2.302553,1.219448
SM-13725,Ba2Si4Be4O14,7.412509000000001,5.636918
SM-18297,Ba2Si4Be4O14,7.415525,5.6395599999999995
SM-4187,Ba2Bi1Sb1O6,2.497435,1.63105
SM-4149,Ba2Bi1Sb1O6,2.663224,1.773952
SM-4107,Ba4Bi3Na1O12,1.584317,0.285969
SM-14324,Ba2Bi2Cu2,0.136339,0.0
SM-13726,Ba2Mn2Bi2F2,1.405121,0.9471100000000001
SM-11167,Ba2Bi2O4I2,3.946096,2.930198
SM-14414,Bi3Ba3Na3,0.34021199999999996,0.048535999999999996
SM-3016,Ba4Bi4O10,2.662596,1.7473800000000002
SM-14671,Ba2Bi2O6,0.31847000000000003,0.0
SM-20411,Ba2Bi2O6,0.48757399999999995,0.0
SM-20412,Ba4Bi4O12,0.40496499999999996,0.0
SM-14375,Ba8Bi8Se24,1.110613,0.6669200000000001
SM-11168,La4Bi8S24Ba4,1.181273,0.551446
SM-4108,Bi8Ba4Mo16O64,3.876629,2.853878
SM-11169,Ba2Bi4Nb4O18,3.435803,2.227017
SM-4109,Ba1Bi2Ta2O9,3.364939,2.059873
SM-18505,Ba2O14Br4H4,5.7457080000000005,4.076801000000001
SM-15743,Ba4Cl4S4O4C4N4H8,6.084986000000001,4.835472
SM-12996,Ba4Cu4F8C4O12,3.477063,1.692653
SM-14195,Ba6C6N12,3.2543480000000002,2.256578
SM-19031,Ba2Ce2C4O12F2,4.5493500000000004,2.930157
SM-11174,Ba2Mg2C4O8,2.219967,0.892632
SM-13727,Ba1Mg1C2O6,5.970039,4.074257
SM-18308,Ba2Mg2C4O12,6.29476,4.422663
SM-13728,Ba1Mg1C2O6,6.060695,4.131463999999999
SM-19148,Ba8C16,3.846373,2.906311
SM-19149,Ba1C2,2.556181,1.356872
SM-19150,Ba1C2,2.806485,1.561534
SM-19151,Ba4C8,3.266677,2.021143
SM-11175,Ba2O14C8H12,4.104585,2.622728
SM-2581,Ba2O8C8,4.121469,2.574998
SM-12997,Pt2Ba1Rb2C8N8,2.785326,1.6963519999999999
SM-20144,Ca2Ba2Fe8O14,1.619837,1.14568
SM-11176,Ba1Ca1Fe4O8,4.691858,3.231573
SM-17345,Ba4Ca4Ge4,0.716338,0.2272
SM-15826,Ba4Ca4Pb4,0.274409,0.038092
SM-18176,Ba4Ca4Si4,0.7295200000000001,0.24969299999999903
SM-16193,Ba4Ca4Sn4,0.5895170000000001,0.238472
SM-11177,Ba2F2P2Cd2,1.859553,1.1575900000000001
SM-11178,Ba2Cd2Sb2F2,0.933666,0.276941
SM-11179,Ba2Cd2Sb4K4,0.632722,0.12289499999999999
SM-3017,Ba4Cd4O8,2.131317,0.9648009999999999
SM-18353,Ba4Cd4S8,2.534237,1.586851
SM-17346,Ba1Cd2P2,1.388541,0.673759
SM-13729,Ba1Cd2Sb2,0.282739,0.0
SM-3581,Ba4Ce4O12,4.050097,2.664701
SM-3725,Ba1Ce1O3,4.008526,2.514067
SM-14578,Ba2Ce2O6,4.027403,2.65632
SM-3721,Ba2Ce2O6,4.023862,2.63906
SM-13332,Ba4Cu4P4Cl4O16,3.284089,1.40194
SM-11180,Ba2Sb2Cl2O4,3.938162,2.902117
SM-11181,Ba4V4Cl4O12,3.481099,2.367035
SM-12998,Ba2Te4Cu4Cl4O12,3.113593,1.31464
SM-11182,Ba4Hg8Cl8O8,2.840714,1.580152
SM-572,Ba3Cl6,5.821614,4.493999
SM-489,Ba1Cl2,6.723062,5.444953
SM-571,Ba4Cl8,6.37021,5.034141
SM-570,Ba8Cl16,6.432798,5.116113
SM-15762,Ba4Pd4Cl16,3.115188,1.4297319999999991
SM-16202,Ba4Co4F16,5.045875,3.216193
SM-11183,Li4Ba4Co4F24,4.243961,2.336743
SM-19032,Pb4Ba4Fe4Co4O20,1.463305,0.039992
SM-13730,K2Ba1Co1N6O12,2.759491,1.063739
SM-18969,Ba4Lu8Co4O20,3.372385,1.789536
SM-11184,Ba2Co2S2O2,2.491271,1.130161
SM-16497,Co6Ba6O12,2.76074,1.529009
SM-13333,Ba4Y8Co4O20,3.367633,1.835982
SM-13000,Ba1Co2P2O9H2,4.846946,3.069489
SM-11186,Ba2Co4P4O16,4.87447,3.09171
SM-13731,Ba1Co2P2O8,5.005382,3.201089999999999
SM-15552,Ba1Co2P2O8,3.869674,2.245033
SM-14706,Ba1Co3V2O10H2,3.389587,2.214189
SM-4974,Y2Ba2Co8O14,1.8901189999999999,0.871771
SM-4733,Ba4Cr4O16,4.024749,2.911637
SM-4665,Ba4Cr4O16,4.163529,2.944996
SM-7662,Ba4Cr4S8,1.978851,0.704473
SM-13732,O14P4Cr2Ba1,4.403192000000001,2.745257
SM-4458,Ba4Cr8O16,3.688221,2.458085
SM-11187,Ba4Cs4P4S16,3.42918,2.33849
SM-11188,Ba4Cs4V4S16,2.319014,1.6657359999999999
SM-20145,Ba2F2S2Cu2,2.845317,1.9655179999999999
SM-20146,Ba2Cu2Se2F2,2.548129,1.7667009999999999
SM-11189,Ba2Cu2Te2F2,1.967246,1.296259
SM-13334,Ba4Fe4Cu4F28,3.937048,2.387742
SM-13001,Lu2Ba2Fe2Cu2O10,2.5371989999999998,0.0
SM-13002,Y2Ba2Fe2Cu2O10,2.433533,0.0
SM-13003,Cu1Ba1K2O12N6,2.539409,0.8361000000000001
SM-11190,La4Ba4Cu4S12,2.015278,1.306961
SM-11191,La4Ba4Cu4Se12,1.752836,1.110984
SM-11192,La4Ba4Cu4Se12,1.808821,1.151854
SM-11193,La4Ba4Cu4Te12,1.457334,0.9334129999999999
SM-13335,Ba4Lu8Cu4O20,2.802009,0.854544
SM-18506,Ba6Cu6N6,0.6657879999999999,0.055628000000000004
SM-13336,Na4Ba2Cu2V4O16,3.515819,1.6431419999999999
SM-13337,Ba4Y8Cu4O20,2.938782,1.017798
SM-11194,Ba4Cu4Se8O24,3.260206,1.4354149999999999
SM-13338,Ba4Cu4Se8O24,3.520244,1.534243
SM-11195,Ba2Cu2Si4O12,4.102127,1.99262
SM-11196,Ba2Cu2Si4O12,4.089526,1.988111
SM-11197,Ba2Cu2P4O14,3.706246,1.591601
SM-11198,Ba2Cu2Te4O14,2.859941,1.102015
SM-11199,Ba2Cu2Sc2S6,1.817709,0.995371
SM-11200,Ba2Cu2Y2S6,2.174915,1.377759
SM-18507,Ba2Cu2Sb2,0.21625400000000003,0.0
